customer_id,region,usage_type,date,raw_hardness_ppm,treated_hardness_ppm,daily_usage_liters,system_uptime_percent,days_since_maintenance,reduction_percent,performance_status,risk_flag,cluster,cluster_label
1026,Nashik,Agriculture,2023-06-15,693,147,338,86.30663934192151,37,78.78787878787878,Excellent,True,2,Maintenance Risk
1092,Pune,Residential,2023-06-16,461,134,403,92.31076662508065,20,70.93275488069413,Excellent,False,2,Maintenance Risk
1031,Pune,Industrial,2023-06-17,485,185,397,95.37124086269728,24,61.855670103092784,Excellent,False,2,Maintenance Risk
1049,Mumbai,Agriculture,2023-06-18,609,265,175,88.92626650201724,84,56.48604269293924,Average,True,2,Maintenance Risk
1060,Nashik,Residential,2023-06-19,477,258,1823,94.36361105496276,65,45.911949685534594,Average,True,1,Efficient High Usage
1050,Mumbai,Residential,2023-06-20,601,251,1456,97.44077725213562,65,58.23627287853578,Average,True,1,Efficient High Usage
1018,Nashik,Residential,2023-06-21,622,213,1098,87.85505462642571,81,65.7556270096463,Excellent,True,1,Efficient High Usage
1020,Pune,Agriculture,2023-06-22,621,276,1881,98.75830887737294,1,55.55555555555556,Average,False,0,Low Performance
1004,Mumbai,Agriculture,2023-06-23,402,199,741,93.30337798993536,3,50.49751243781094,Average,False,0,Low Performance
1081,Mumbai,Agriculture,2023-06-24,405,259,1597,89.48848006451591,46,36.04938271604938,Poor,True,1,Efficient High Usage
1091,Nashik,Industrial,2023-06-25,492,282,926,91.46287413073406,55,42.68292682926829,Average,False,1,Efficient High Usage
1041,Pune,Industrial,2023-06-26,407,285,382,89.68287825679582,75,29.97542997542997,Poor,True,1,Efficient High Usage
1060,Mumbai,Agriculture,2023-06-27,634,198,690,95.87666739899974,88,68.76971608832808,Excellent,True,1,Efficient High Usage
1021,Pune,Residential,2023-06-28,507,102,171,96.944509951227,86,79.88165680473372,Excellent,True,2,Maintenance Risk
1020,Mumbai,Industrial,2023-06-29,560,296,1386,97.49406088477993,64,47.14285714285714,Average,True,1,Efficient High Usage
1069,Pune,Agriculture,2023-06-30,608,184,802,99.78652374378612,45,69.73684210526315,Excellent,False,2,Maintenance Risk
1000,Nashik,Residential,2023-07-01,639,224,674,96.86926438745026,26,64.94522691705791,Excellent,False,2,Maintenance Risk
1004,Mumbai,Industrial,2023-07-02,449,237,1099,94.02076106032844,77,47.21603563474388,Average,True,1,Efficient High Usage
1011,Mumbai,Residential,2023-07-03,410,182,991,90.08830447587675,65,55.60975609756098,Average,True,1,Efficient High Usage
1089,Pune,Residential,2023-07-04,555,124,111,93.16893173066124,24,77.65765765765765,Excellent,False,2,Maintenance Risk
1045,Pune,Residential,2023-07-05,469,167,240,85.61602259185608,74,64.39232409381663,Excellent,True,2,Maintenance Risk
1033,Mumbai,Residential,2023-07-06,568,160,1889,96.1723761329487,35,71.83098591549296,Excellent,False,0,Low Performance
1048,Nashik,Industrial,2023-07-07,671,128,1678,91.68933317638152,24,80.92399403874813,Excellent,False,0,Low Performance
1077,Pune,Industrial,2023-07-08,467,226,116,85.30034844598282,28,51.605995717344754,Average,True,2,Maintenance Risk
1089,Pune,Industrial,2023-07-09,651,118,1186,85.93760412265617,80,81.87403993855607,Excellent,True,1,Efficient High Usage
1044,Pune,Agriculture,2023-07-10,447,270,352,90.81199695732634,16,39.59731543624161,Poor,False,2,Maintenance Risk
1026,Mumbai,Industrial,2023-07-11,583,293,564,93.75132278527651,59,49.74271012006861,Average,False,2,Maintenance Risk
1072,Mumbai,Residential,2023-07-12,586,173,475,91.9630592342819,81,70.4778156996587,Excellent,True,2,Maintenance Risk
1025,Mumbai,Industrial,2023-07-13,489,160,1927,94.28806475938232,54,67.280163599182,Excellent,False,0,Low Performance
1046,Mumbai,Residential,2023-07-14,538,270,1080,92.20441388187034,79,49.814126394052046,Average,True,1,Efficient High Usage
1085,Nashik,Agriculture,2023-07-15,488,252,619,94.9255576822202,16,48.36065573770492,Average,False,2,Maintenance Risk
1055,Nashik,Residential,2023-07-16,673,119,1960,88.28689097006202,15,82.31797919762258,Excellent,True,0,Low Performance
1093,Mumbai,Residential,2023-07-17,418,147,189,86.69264780775433,11,64.83253588516746,Excellent,True,2,Maintenance Risk
1062,Nashik,Residential,2023-07-18,553,186,819,93.9465093193849,65,66.36528028933093,Excellent,True,2,Maintenance Risk
1047,Pune,Agriculture,2023-07-19,659,251,903,92.2703427540446,79,61.91198786039453,Excellent,True,1,Efficient High Usage
1060,Pune,Industrial,2023-07-20,507,238,895,85.40301481067402,68,53.05719921104537,Average,True,1,Efficient High Usage
1080,Pune,Industrial,2023-07-21,684,209,729,90.70722828239552,43,69.44444444444444,Excellent,False,2,Maintenance Risk
1025,Mumbai,Agriculture,2023-07-22,458,282,1984,86.59188378236493,69,38.42794759825328,Poor,True,1,Efficient High Usage
1035,Pune,Residential,2023-07-23,524,127,1298,92.97035247629044,13,75.76335877862596,Excellent,False,0,Low Performance
1000,Nashik,Industrial,2023-07-24,672,296,175,90.93666519490648,10,55.95238095238096,Average,False,2,Maintenance Risk
1007,Mumbai,Agriculture,2023-07-25,506,290,1736,94.19727866654527,75,42.68774703557312,Average,True,1,Efficient High Usage
1098,Nashik,Industrial,2023-07-26,698,158,1025,97.08403328155356,82,77.36389684813754,Excellent,True,1,Efficient High Usage
1051,Pune,Agriculture,2023-07-27,644,232,1786,89.49503025762236,41,63.97515527950311,Excellent,True,0,Low Performance
1078,Pune,Residential,2023-07-28,646,150,499,99.4315315624754,50,76.78018575851394,Excellent,False,2,Maintenance Risk
1046,Pune,Industrial,2023-07-29,407,248,1905,93.03451750881362,87,39.06633906633907,Poor,True,1,Efficient High Usage
1055,Mumbai,Agriculture,2023-07-30,540,111,1069,94.27436198132182,71,79.44444444444444,Excellent,True,1,Efficient High Usage
1085,Nashik,Industrial,2023-07-31,407,149,1194,95.21008559838606,59,63.39066339066339,Excellent,False,1,Efficient High Usage
1013,Mumbai,Industrial,2023-08-01,493,231,1303,95.00097294786384,39,53.14401622718052,Average,False,0,Low Performance
1089,Mumbai,Industrial,2023-08-02,438,212,1247,92.66456114567592,3,51.598173515981735,Average,False,0,Low Performance
1027,Pune,Industrial,2023-08-03,480,269,1504,91.43146436672023,76,43.958333333333336,Average,True,1,Efficient High Usage
1086,Mumbai,Agriculture,2023-08-04,586,265,1416,85.80672946266067,7,54.77815699658704,Average,True,0,Low Performance
1077,Mumbai,Residential,2023-08-05,483,252,896,85.3312876795177,49,47.82608695652174,Average,True,1,Efficient High Usage
1087,Pune,Agriculture,2023-08-06,487,113,294,90.36941791799148,26,76.79671457905543,Excellent,False,2,Maintenance Risk
1001,Mumbai,Agriculture,2023-08-07,641,131,327,90.0049133595054,33,79.5631825273011,Excellent,False,2,Maintenance Risk
1025,Pune,Agriculture,2023-08-08,492,238,1554,90.8154273225851,48,51.6260162601626,Average,False,1,Efficient High Usage
1013,Pune,Residential,2023-08-09,485,288,1559,87.07552301332285,79,40.618556701030926,Average,True,1,Efficient High Usage
1058,Pune,Industrial,2023-08-10,443,245,1910,96.07252405805264,2,44.69525959367946,Average,False,0,Low Performance
1055,Pune,Industrial,2023-08-11,536,254,560,97.85446622164358,71,52.61194029850746,Average,True,2,Maintenance Risk
1006,Mumbai,Industrial,2023-08-12,473,154,717,99.08071953061052,32,67.44186046511628,Excellent,False,2,Maintenance Risk
1002,Pune,Residential,2023-08-13,435,281,1144,92.3854345527944,4,35.40229885057472,Poor,False,0,Low Performance
1022,Pune,Industrial,2023-08-14,500,219,163,95.51298548688143,20,56.2,Average,False,2,Maintenance Risk
1017,Mumbai,Residential,2023-08-15,555,174,264,97.83326685153808,36,68.64864864864865,Excellent,False,2,Maintenance Risk
1037,Mumbai,Industrial,2023-08-16,654,120,126,91.27436666640229,32,81.65137614678899,Excellent,False,2,Maintenance Risk
1098,Nashik,Industrial,2023-08-17,570,271,1434,89.64119192305667,28,52.45614035087719,Average,True,0,Low Performance
1014,Mumbai,Agriculture,2023-08-18,615,232,1111,99.05086833780236,77,62.27642276422765,Excellent,True,1,Efficient High Usage
1063,Mumbai,Residential,2023-08-19,569,186,384,92.7351482661561,1,67.31107205623901,Excellent,False,2,Maintenance Risk
1088,Nashik,Agriculture,2023-08-20,651,268,1783,92.45880829886318,60,58.83256528417819,Average,False,1,Efficient High Usage
1027,Mumbai,Agriculture,2023-08-21,454,158,380,87.67624144845243,56,65.19823788546255,Excellent,True,2,Maintenance Risk
1073,Mumbai,Agriculture,2023-08-22,490,188,937,86.62232521860035,35,61.63265306122449,Excellent,True,2,Maintenance Risk
1038,Mumbai,Residential,2023-08-23,677,281,930,97.63160293725268,30,58.49335302806499,Average,False,0,Low Performance
1056,Mumbai,Residential,2023-08-24,500,249,1287,94.21199764281278,54,50.2,Average,False,1,Efficient High Usage
1016,Nashik,Industrial,2023-08-25,554,182,1017,89.88736876029174,36,67.14801444043322,Excellent,True,0,Low Performance
1085,Mumbai,Agriculture,2023-08-26,540,164,323,87.876043260854,55,69.62962962962963,Excellent,True,2,Maintenance Risk
1089,Mumbai,Industrial,2023-08-27,572,163,883,93.33245920254448,89,71.5034965034965,Excellent,True,1,Efficient High Usage
1043,Nashik,Agriculture,2023-08-28,409,170,1269,93.75878933891704,80,58.43520782396088,Average,True,1,Efficient High Usage
1024,Pune,Residential,2023-08-29,627,103,1064,88.10490401867587,58,83.5725677830941,Excellent,True,1,Efficient High Usage
1016,Nashik,Residential,2023-08-30,664,292,1049,97.7710862183721,83,56.024096385542165,Average,True,1,Efficient High Usage
1012,Pune,Residential,2023-08-31,647,242,1991,86.26396549233776,65,62.59659969088099,Excellent,True,1,Efficient High Usage
1083,Nashik,Agriculture,2023-09-01,646,203,1153,90.34139627749632,69,68.57585139318886,Excellent,True,1,Efficient High Usage
1024,Nashik,Residential,2023-09-02,554,249,144,95.20576620643784,51,55.05415162454874,Average,False,2,Maintenance Risk
1067,Mumbai,Agriculture,2023-09-03,433,274,1910,89.11180545728801,22,36.72055427251732,Poor,True,0,Low Performance
1009,Pune,Industrial,2023-09-04,528,192,570,97.41512792171908,88,63.63636363636363,Excellent,True,1,Efficient High Usage
1066,Mumbai,Agriculture,2023-09-05,559,273,133,96.09801739900604,53,51.16279069767442,Average,False,2,Maintenance Risk
1017,Pune,Industrial,2023-09-06,488,241,752,96.835342668222,36,50.614754098360656,Average,False,2,Maintenance Risk
1099,Nashik,Agriculture,2023-09-07,492,277,1550,86.78659803815074,68,43.69918699186992,Average,True,1,Efficient High Usage
1085,Nashik,Industrial,2023-09-08,640,247,929,87.10820691993314,36,61.40624999999999,Excellent,True,2,Maintenance Risk
